0.8997013, 3.5820556, 9.110672, 1712479212979
0.45104706, 3.8524444, 8.773284, 1712479213982
0.6329016, 3.8943188, 8.784052, 1712479215179
0.9020941, 3.7962132, 8.758927, 1712479216377
0.8673982, 4.0163527, 8.605786, 1712479217384
0.6089734, 3.9170506, 8.806784, 1712479218384
0.6376872, 3.7854455, 8.729017, 1712479219414
0.44626144, 3.8871403, 8.682357, 1712479220414
0.21774685, 3.7040894, 8.8905325, 1712479221415
0.44147578, 3.8751762, 8.733803, 1712479222611
0.997807, 3.7208393, 8.819944, 1712479223617
1.7551354, 1.7599211, 9.188439, 1712479224813
1.0025927, 3.7890346, 8.788837, 1712479225966
1.2000005, 3.080759, 8.721839, 1712479226970
1.119841, 3.1872396, 9.220742, 1712479227970
1.5158532, 3.2757742, 8.898908, 1712479228971
1.6438692, 3.4301112, 9.086744, 1712479230035
1.1676974, 2.955136, 9.847662, 1712479231235
5.3072805, 1.7647067, 8.007581, 1712479326686
5.9030933, 2.2061825, 7.338787, 1712479327709
5.5537415, 1.8879371, 7.556534, 1712479328813
3.7686956, 1.5218352, 8.429914, 1712479329849
4.503292, -1.3519448, 7.692925, 1712479330861
1.308874, -9.602397, 8.578269, 1712479331898
-2.5220351, 4.9268217, 5.1421757, 1712479332917
8.492127, 5.7427745, 2.754139, 1712479334022
6.5084777, 5.1613183, 5.8480587, 1712479335139
6.9224358, 2.0338993, 9.554541, 1712479336241
5.178068, 0.7609176, 8.305488, 1712479337254
5.1732826, -0.062213387, 6.9990063, 1712479338258
6.2404814, -1.0911272, 9.731609, 1712479339332
6.666404, 0.5479564, 8.126026, 1712479340358
4.9268217, 1.3112668, 7.513463, 1712479341479
4.031906, -0.52163535, 9.65504, 1712479342595
6.7645097, 0.83988076, 7.7144604, 1712479343651
7.1784678, 1.3950156, 7.109076, 1712479344707
10.24846, 1.6941184, -0.4019942, 1712479345729
8.920443, 3.3667014, -0.22492532, 1712479346767
8.913264, 3.1082766, -0.5886344, 1712479347811
9.695718, 2.778067, -0.46899325, 1712479348928
9.336794, 2.132005, -0.16749759, 1712479350042
9.332008, 1.753939, 0.047856454, 1712479351044
9.188439, -3.9170506, 2.1104696, 1712479352129
4.536792, 4.0797625, 7.501499, 1712479353172
1.9357935, 4.7114677, 7.4656067, 1712479354191
-2.7086751, 8.19781, 4.0031924, 1712479355240
-1.2155539, 7.9298143, 5.048856, 1712479356267
0.5838487, 8.128419, 4.316652, 1712479357325
-2.306681, 6.963114, 4.989035, 1712479358374
-3.2015967, 6.9942207, 4.8622155, 1712479359376
-3.0317063, 7.5732837, 4.4410787, 1712479360485
-0.7704889, 6.424729, 6.4965134, 1712479361499
-1.9549361, 6.876972, 6.6999035, 1712479362569
-1.8305093, 6.3864436, 7.348358, 1712479363693
-2.6464617, 6.2787666, 6.5850477, 1712479364804
-2.6416762, 6.7740808, 6.273981, 1712479365870
1.2466606, 8.367701, 4.6875396, 1712504342093
1.2035898, 8.070991, 5.3814583, 1712504343168
1.7324036, 8.207381, 5.419743, 1712504344287
2.3449662, 8.985049, 5.697311, 1712504345404
2.3377876, 8.226524, 4.1180477, 1712504346407
2.3401806, 8.666803, 3.8811584, 1712504347430
2.2851455, 8.563912, 4.1036906, 1712504348552
2.3521447, 8.5112705, 4.048656, 1712504349675
2.1822543, 8.5423765, 4.1084766, 1712504350694
2.0673988, 8.429914, 4.2687955, 1712504351817
2.2372892, 8.60459, 4.058227, 1712504352931
2.213361, 8.559127, 3.749553, 1712504354054
1.6438692, 8.659625, 4.1922255, 1712504355093
1.6103697, 8.482556, 4.3740797, 1712504356154
3.1154552, 8.913264, 2.8163524, 1712504357203
0.92602235, 3.656233, 9.18126, 1712504358232
1.3495519, 9.439685, 2.4670002, 1712504359234
1.026521, 6.314659, 7.420143, 1712504360317
1.9669002, 8.599805, 4.287938, 1712504361451
1.2370893, 8.135597, 4.395615, 1712504362542
1.4668003, 9.064013, 3.792624, 1712504363549
1.39023, 9.202796, 3.818945, 1712504364664
1.1270195, 9.064013, 3.8356948, 1712504365665
1.6366907, 9.030513, 3.952943, 1712504366680
0.47377887, 8.630911, 4.847859, 1712504367681
0.059820566, 8.992228, 4.692325, 1712504368682
-0.13878371, 8.896515, 4.5535417, 1712504369715
0.050249275, 8.829515, 3.6323047, 1712504370830
-0.5312066, 9.501899, 3.1369905, 1712504371944
-0.6652047, 9.049655, 3.6897326, 1712504372945
-0.21774685, 7.9226356, 6.8482585, 1712504374057
3.278167, 7.735996, 7.2861447, 1712504375164
2.2636101, 8.109276, 4.8095737, 1712504376164
0.37567315, 5.8743796, 3.1513474, 1712504377268
0.6436693, 0.032004002, 9.897313, 1712504378326
0.64965135, 0.014057833, 9.891331, 1712504379411
0.6523433, 0.021834506, 9.853943, 1712504380560
0.65324056, 0.02961118, 9.807582, 1712504381762
0.6556334, 0.037686955, 9.77468, 1712504382764
0.6541379, 0.038584266, 9.745667, 1712504383764
0.65653074, 0.04516453, 9.718748, 1712504384966
0.65682983, 0.054436713, 9.691231, 1712504386163
0.6643074, 0.045762733, 9.690633, 1712504387164
0.59760743, 0.047258247, 9.686745, 1712504388363
0.59760743, 0.060717873, 9.675977, 1712504389365
0.62811595, 0.05742774, 9.639486, 1712504390561
0.59790653, 0.068793654, 9.677173, 1712504391563
0.57876396, 0.053539407, 9.674481, 1712504392766
0.5808577, 0.060418773, 9.666406, 1712504393967
0.57487565, 0.062213387, 9.657433, 1712504395161
0.64008003, 0.040977087, 9.664611, 1712504396361
0.63798636, 0.055334024, 9.667602, 1712504397365
0.6364908, 0.04995017, 9.661619, 1712504398562
0.6442675, 0.052342996, 9.661321, 1712504399761
0.64905316, 0.055633128, 9.656834, 1712504400763
0.6466603, 0.055334024, 9.650852, 1712504401763
0.64576304, 0.05802595, 9.632906, 1712504402764
0.6517451, 0.05383851, 9.629316, 1712504403967
0.64905316, 0.04875376, 9.637991, 1712504405154
0.6472585, 0.053240303, 9.643674, 1712504406157
0.6577271, 0.046061836, 9.653245, 1712504407163
0.65353966, 0.04366901, 9.688838, 1712504408362
0.6586244, 0.038285162, 9.714262, 1712504409548
0.6622137, 0.035593238, 9.736096, 1712504410654
0.65682983, 0.032901313, 9.720243, 1712504411659
0.66400826, 0.03798606, 9.701999, 1712504412857
0.6577271, 0.0424726, 9.696914, 1712504413881
0.66011995, 0.044865426, 9.690633, 1712504414986
0.6538388, 0.041575294, 9.677772, 1712504415987
0.6562316, 0.0424726, 9.674481, 1712504417184
0.66699934, 0.0424726, 9.696316, 1712504418230
0.66759753, 0.038285162, 9.716355, 1712504419418
0.6687939, 0.045762733, 9.706784, 1712504420419
0.66131634, 0.046061836, 9.701999, 1712504421425
0.6678966, 0.036490545, 9.685548, 1712504422428
0.62931234, -0.0047856453, 9.777073, 1712576323515
0.61734825, -0.02871387, 9.848858, 1712576324599
0.6125626, -0.009571291, 9.911072, 1712576325599
0.60777694, 0.021535404, 9.846465, 1712576326607
0.57906306, 0.02871387, 9.858429, 1712576327651
0.5814559, 0.019142581, 9.82493, 1712576328663
0.58624154, 0.033499517, 9.817751, 1712576329710
0.55752766, -0.0071784677, 9.879965, 1712576330711
0.57906306, 0.04546363, 9.896714, 1712576331712
0.4977071, 0.033499517, 9.9015, 1712576332741
0.4881358, 0.02632105, 9.868001, 1712576333742
0.52163535, 0.031106694, 9.820144, 1712576334860
0.4761717, 0.023928227, 9.801002, 1712576335861
0.4953143, 0.0023928226, 9.79143, 1712576336989
0.552742, 0.019142581, 9.762716, 1712576337989
0.55752766, -0.0023928226, 9.74836, 1712576338989
0.57188463, -0.05742774, 9.798609, 1712576340104
0.50009996, 0.069391854, 9.702896, 1712576341267
0.552742, -0.0023928226, 9.769895, 1712576342331
0.5288138, 0.009571291, 9.77468, 1712576343341
0.46660042, -0.014356935, 9.80818, 1712576344369
0.51206404, 0.033499517, 9.779466, 1712576345370
0.5192425, -0.0023928226, 9.815358, 1712576346371
0.5024927, 0.021535404, 9.80818, 1712576347374
0.5024927, 0.014356935, 9.834501, 1712576348376
0.51206404, 0.031106694, 9.829716, 1712576349498
0.5096712, 0.0071784677, 9.851251, 1712576350524
0.50488555, 0.011964113, 9.868001, 1712576351525
0.47856453, 0.0, 9.858429, 1712576352527
0.50488555, 0.021535404, 9.805787, 1712576353561
0.5192425, 0.04546363, 9.796216, 1712576354561
0.4833502, 0.03589234, 9.769895, 1712576355563
0.5096712, 0.016749758, 9.74836, 1712576356564
0.51445687, 0.009571291, 9.645468, 1712576357576
0.40438703, 0.21774685, 9.997213, 1712576358578
0.57427746, 0.038285162, 9.741181, 1712576359579
0.526421, 0.03589234, 9.726824, 1712576360580
0.51206404, 0.0526421, 9.762716, 1712576361697
0.49292147, 0.02871387, 9.781859, 1712576362812
0.51206404, 0.0, 9.8321085, 1712576363812
0.50488555, 0.0071784677, 9.810573, 1712576364813
0.52163535, 0.02632105, 9.786645, 1712576365815
0.5312066, 0.02632105, 9.762716, 1712576366817
0.5240282, 0.038285162, 9.750752, 1712576367928
0.51206404, 0.083748795, 9.717253, 1712576368928
1.4787644, -3.694518, 5.7403817, 1712576369940
-2.9455647, 0.19142582, 9.303294, 1712576370950
-2.888735, 0.42203408, 9.204591, 1712576372094
-2.7646074, 0.34965122, 9.352347, 1712576373225
-2.6485555, 0.39930227, 9.37478, 1712576374227
-2.6772695, 0.40259242, 9.313464, 1712576375230
-2.7448666, 0.3080759, 9.279665, 1712576376425
-2.6213372, 0.31226337, 9.343972, 1712576377430
-2.2055843, 0.5297111, 9.406784, 1712576378630
-2.1592233, 0.46959144, 9.416355, 1712576379633
-2.1825533, 0.50129634, 9.408579, 1712576380829
-2.1134605, 0.20787647, 9.503694, 1712576382029
-1.9833509, 0.32303107, 9.459725, 1712576383229
-2.1661026, 0.34516466, 9.427123, 1712576384244
-2.1828525, 0.36430725, 9.334701, 1712576385251
-1.9091734, 0.2727818, 9.495019, 1712576386457
-1.9190438, 0.28743783, 9.47468, 1712576387454
-1.8999012, 0.2111666, 9.473484, 1712576388648
-1.8768703, 0.104985096, 9.480662, 1712576389851
-2.0177476, 0.0738784, 9.472587, 1712576391055
-1.8373886, 0.50189453, 9.465408, 1712576392255
-1.8634106, 0.4651049, 9.424132, 1712576393265
-1.8224336, -0.011365907, 9.179466, 1712576394275
1.5484554, 1.4739788, 8.332407, 1712576395307
1.5074782, 4.493721, 7.3603225, 1712576396373
1.4931214, 4.347759, 8.49452, 1712576397421
1.2418749, 4.1443686, 8.769695, 1712576398439
1.1533405, 4.2711883, 8.657232, 1712576399457
1.012164, 4.125226, 8.839087, 1712576400492
-0.78723866, 3.749553, 9.123833, 1712576401613
1.6007984, 4.694718, 8.831908, 1712576402632
-0.5192425, 4.900501, 7.8891363, 1712579702506
-3.804588, 4.9028935, 6.381658, 1712579703550
-0.14117654, 0.2847459, 12.574283, 1712579704590
-0.27996024, 5.6303115, 8.685946, 1712579705590
-0.40917268, 0.25124636, 10.07139, 1712579706599
-2.5914268, 3.7064822, 7.393822, 1712579707602
-1.8831514, 3.8333018, 8.796016, 1712579708715
-1.5266209, 4.558327, 9.147761, 1712579709746
-1.0600204, 4.8598228, 8.195417, 1712579710812
-1.0073783, 3.9744785, 8.719446, 1712579711864
-0.21296121, 4.139583, 8.879765, 1712579712880
-2.7828526, 5.235496, 6.3361945, 1712579713911
-0.5838487, 3.3355947, 8.721839, 1712579714978
-2.4454648, 4.2448673, 8.429914, 1712579715992
2.3138595, -2.3186452, 8.695518, 1712579717019
3.7830527, 1.2490535, 9.056833, 1712579718081
-2.0171494, 3.7160535, 9.638289, 1712579719127
-3.603591, 4.6755753, 8.281559, 1712579720150
2.495714, 2.3234308, 7.7120676, 1712579721150
-4.7808595, 5.4987063, 6.498906, 1712579722233
-3.5964124, 6.7812595, 6.9583282, 1712579723347
-1.5744773, 3.723232, 9.24826, 1712579724453
-2.5268207, 3.1130621, 7.941778, 1712579725546
-2.3952155, 5.6446686, 5.986842, 1712579726554
0.64606214, 3.5102708, 8.573483, 1712579727602
1.3782659, 1.5888343, 9.966106, 1712579728629
2.1391835, 3.3643086, 8.449057, 1712579729731
2.4765713, 2.7421749, 9.159725, 1712579730796
2.1966112, 3.1130621, 9.741181, 1712579731828
2.8354948, 2.1008983, 10.69831, 1712579732848
-1.835295, 3.4719856, 10.107283, 1712579733910
-1.4644074, 5.721239, 6.166304, 1712579735008
-1.1318051, 5.276174, 8.389236, 1712579736102
-1.4380864, 5.7403817, 8.04467, 1712579737111
-1.5481563, 4.6564326, 8.207381, 1712579738120
-0.30149564, 2.4741786, 9.559326, 1712579739179
1.1389836, 4.031906, 6.5850477, 1712579740205
-0.28713873, 1.861616, 3.345166, 1712579741261
-10.253245, 0.13280165, -2.510071, 1712579742453
-7.6366935, 3.0149565, -5.4676, 1712579743456
-6.5407805, 3.9421754, -5.910272, 1712579744456
-6.128019, 3.458825, -6.040681, 1712579745458
-7.426125, 3.6693935, -4.975875, 1712579746458
-7.4213395, 3.7938204, -5.003392, 1712579747656
-7.0432734, 3.4193435, -5.615955, 1712579748857
-8.809176, 3.2279177, -4.968696, 1712579749856
-8.506484, 2.7589245, -3.385844, 1712579750856
-8.322237, 4.2999024, 1.247857, 1712579752055
-7.7276206, 4.7772703, -2.469393, 1712579753256
-3.4695928, 1.7491534, -8.723035, 1712579754457
-2.7098715, -0.46660042, -8.685946, 1712579755652
-1.8161523, 2.664408, -9.220742, 1712579756855
-6.5539412, 6.413961, 2.9168508, 1712579757855
-4.7605205, 6.0287166, 1.969293, 1712579758856
-6.5838513, 5.8863435, 3.4863427, 1712579760057
-5.666204, 7.521838, 1.8807586, 1712579761255
-5.224728, 8.035098, 1.1521441, 1712579762256
-6.5647087, 6.987042, 0.9822537, 1712579763454
-6.3110695, 7.0145597, 1.2658032, 1712579764455
-6.3338017, 7.1784678, 1.3914263, 1712579765456
-6.3661046, 7.2215385, 1.3304094, 1712579766458
-6.087341, 7.094719, 2.1379871, 1712579767458
-0.14536397, 6.9338017, 12.339189, 1712579768580
0.8997013, 6.762117, 6.704689, 1712579769618
0.7106683, 5.8241305, 6.9966135, 1712579770626
1.9142581, 5.4867425, 7.537391, 1712579771651
2.0219352, 5.666204, 7.733603, 1712579772672
1.5098711, 5.5393844, 8.4705925, 1712579773722
0.4331009, 6.204589, 7.109076, 1712579774724
-1.4955142, 7.594819, 4.8789654, 1712579775806
0.038285162, 4.213761, 8.827123, 1712579776906
0.078963146, 5.072784, 9.047262, 1712579778010
-0.27517462, 6.113662, 6.884151, 1712579779012
1.6917256, 5.828916, 11.617154, 1712579780085
0.15792629, 5.194818, 6.3050876, 1712583174992
1.1102697, 4.7282176, 8.717052, 1712642655327
0.5910272, 2.9742785, 11.842079, 1712642656345
-1.9573289, 3.0532417, 7.01097, 1712642657466
-0.41874397, 4.091727, 8.420342, 1712642658560
3.9170506, 3.2805598, 7.9920278, 1712642659596
2.7421749, 1.3663018, 9.482756, 1712642660644
2.6943183, 0.6053841, 9.382257, 1712642661720
2.5339992, 0.526421, 9.501899, 1712642662746
2.1894326, -0.32303107, 9.724431, 1712642663748
1.7419748, -0.91884387, 9.7196455, 1712642664828
1.5888343, -1.2370893, 9.52822, 1712642665830
0.8853444, -0.1794617, 10.097712, 1712642666906
1.4955142, -2.5052853, 9.353543, 1712642667912
1.7252251, 1.0983056, 10.210175, 1712642668987
3.062813, 2.3569303, 9.47797, 1712642670103
1.4596218, 0.6197411, 10.293923, 1712642671120
-4.106084, 5.582455, 6.8650084, 1712642672188
-1.2969099, 1.9884356, 9.97807, 1712642673280
0.08255238, 0.90329057, 9.805787, 1712642674405
-0.009571291, 0.951147, 9.790234, 1712642675406
0.02751746, 0.91525465, 9.812965, 1712642676605
0.015553347, 0.9092726, 9.805787, 1712642677606
0.040677983, 0.96430755, 9.738789, 1712642678805
0.02751746, 0.9176475, 9.781859, 1712642680005
0.010767702, 0.9272188, 9.738789, 1712642681006
-0.015553347, 0.90448695, 9.798609, 1712642682205
0.0059820567, 0.91405827, 9.799805, 1712642683405
0.019142581, 0.9200403, 9.732806, 1712642684406
0.022731815, 0.9403793, 9.698111, 1712642685605
0.0035892338, 0.9200403, 9.76152, 1712642686607
-0.0071784677, 0.9559326, 9.680164, 1712642687805
0.0, 0.90448695, 9.765109, 1712642688806
0.016749758, 0.9559326, 9.672985, 1712642690005
0.016749758, 0.9164511, 9.784252, 1712642691006
0.032303106, 0.92243314, 9.720842, 1712642692205
0.031106694, 0.92602235, 9.762716, 1712642726586
0.020338992, 0.95832545, 9.584451, 1712642734978
0.0, 0.95353985, 9.602397, 1712642794728
0.020338992, 0.9595219, 9.578469, 1712642831813
0.009571291, 0.9631111, 9.579665, 1712643591703
0.010767702, 0.9607183, 9.585648, 1712643592677
0.005383851, 4.1171503, 11.823834, 1712643594394
-0.38763726, 3.5246277, 9.218947, 1712643595425
1.0576276, 5.0129633, 9.52822, 1712643596455
1.8544376, 4.2448673, 8.554341, 1712643597466
-0.11246266, 2.6081767, 9.377472, 1712643598471
0.18664017, 3.495914, 9.427721, 1712643599511
0.16271193, 3.6610186, 9.243474, 1712643600562
1.6606189, 4.5272202, 9.745967, 1712643601576
0.76331043, 2.9886355, 13.196417, 1712643602641
0.28235307, 0.7477571, 10.293923, 1712643603803
0.357727, 1.0193424, 9.846465, 1712643604805
0.27038896, 0.90448695, 10.029516, 1712643606002
0.29790643, 0.9607183, 9.87159, 1712643607002
0.29072794, 0.9415757, 9.856036, 1712643608005
0.3074777, 0.96550393, 9.804591, 1712643609006
0.31944183, 0.9499506, 9.810573, 1712643610203
0.2847459, 0.96430755, 9.766306, 1712643611203
0.2883351, 0.96550393, 9.781859, 1712643612205
0.29910284, 0.9595219, 9.777073, 1712643613210
0.30269206, 0.9619147, 9.771091, 1712643614402
0.29192436, 0.96550393, 9.772287, 1712643615405
0.30388847, 0.9738788, 9.741181, 1712643616406
0.30508488, 0.9607183, 9.743574, 1712643617602
0.29671, 0.95712906, 9.767502, 1712643618602
0.2847459, 0.9631111, 9.742377, 1712643619605
0.29192436, 0.971486, 9.738789, 1712643620802
0.32063824, 0.9834501, 9.728021, 1712643621805
0.30388847, 0.9726824, 9.723235, 1712643622806
0.30987054, 0.96909314, 9.735199, 1712643624002
0.2955136, 0.9487542, 9.751948, 1712643625002
0.29312077, 0.96789676, 9.742377, 1712643626003
0.3912265, 0.96550393, 9.767502, 1712643627005
0.276371, 0.9882358, 9.705289, 1712643628006
0.2835495, 0.9846465, 9.704092, 1712643629202
0.30987054, 0.9870393, 9.704092, 1712643630205
0.2847459, 0.95473623, 9.766306, 1712643631402
0.30388847, 0.96430755, 9.729217, 1712643632405
0.3062813, 0.96430755, 9.74836, 1712643633602
0.2955136, 0.96550393, 9.731609, 1712643634603
0.29312077, 0.94755775, 9.737592, 1712643635604
0.29312077, 0.96909314, 9.725628, 1712643636605
0.29910284, 0.97866446, 9.704092, 1712643637606
0.2955136, 0.9738788, 9.701699, 1712643638802
0.3062813, 0.9499506, 9.724431, 1712643639805
0.27756742, 0.98943216, 9.716056, 1712643641002
0.30269206, 0.9667004, 9.737592, 1712643642005
0.29910284, 0.9798609, 9.708878, 1712643643006
0.28953153, 0.9595219, 9.735199, 1712643644202
0.29790643, 0.96550393, 9.741181, 1712643645205
0.29072794, 0.9738788, 9.717253, 1712643646206
0.29312077, 0.9702896, 9.706485, 1712643647402
0.2955136, 0.9738788, 9.724431, 1712643648405
0.29790643, 0.9667004, 9.71845, 1712643649406
0.29192436, 0.9834501, 9.712467, 1712643650407
0.2943172, 0.9882358, 9.713663, 1712643651599
0.3062813, 0.991825, 9.686146, 1712643652602
0.29072794, 0.9774681, 9.710074, 1712643653605
0.2955136, 0.9774681, 9.7196455, 1712643654606
0.28594232, 0.95832545, 9.741181, 1712643655802
0.2847459, 0.95832545, 9.731609, 1712643656805
0.2835495, 0.95353985, 9.755538, 1712643657805
0.27756742, 0.9954142, 9.677772, 1712643658806
0.2955136, 0.96909314, 9.738789, 1712643660001
0.2847459, 0.96430755, 9.741181, 1712643661002
0.32183465, 1.0037891, 9.687343, 1712643662003
-0.35653058, 7.542177, 6.1208405, 1712645347740
-0.2009971, 7.8628154, 5.6327047, 1712645348741
-0.44985065, 8.547162, 2.3042881, 1712645349755
0.70588267, 9.678967, 0.7513463, 1712645350756
0.44027936, 9.674182, 0.62093747, 1712645351757
0.83988076, 9.672985, 0.10887343, 1712645352813
0.44506502, 9.665807, 0.38285163, 1712645353799
0.2943172, 9.647861, 0.18544376, 1712645354793
0.31226337, 9.676575, 0.35413775, 1712645355801
0.2847459, 9.722038, 0.47976094, 1712645356802
0.4103691, 9.749556, 0.57547385, 1712645357874
0.13878371, 9.706485, 0.33260235, 1712645358870
1.6534405, 6.5347986, 6.9248285, 1712655121424
0.971486, 6.0777693, 4.910072, 1712655122522
4.005585, 7.769495, 5.855237, 1712655123592
0.6436693, 2.9623144, 9.635897, 1712655124603
0.38285163, 5.73081, 7.836494, 1712655125697
1.079163, 6.4199433, 7.1617184, 1712655126739
-0.12203395, 6.128019, 7.0325055, 1712655127797
0.74416786, 7.4153576, 7.051648, 1712655128813
1.3806586, 7.1712894, 6.573084, 1712655129833
-1.3160524, 8.221739, 5.790631, 1712655130860
-0.27756742, 6.6329045, 6.7022963, 1712655131953
-0.27517462, 7.1449685, 6.4606214, 1712655132967
-0.047856454, 7.1952176, 6.5682983, 1712655134018
0.43070808, 6.9798636, 5.9270215, 1712655135137
